Open Time,Open Price,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Close Return
1611619200000,2.3777,2.4772,2.32,2.3451,754482.8,1611633599999,1828467.037085,9222,368260.3,892544.0,-0.01371073
1611633600000,2.3451,2.425,2.3428,2.3817,406177.4,1611647999999,968593.518802,4710,246120.0,587024.5,0.01560701
1611648000000,2.3859,2.4331,2.297,2.3026,741765.6,1611662399999,1751219.625506,7420,403169.3,952955.7,-0.03321157
1611662400000,2.2998,2.3136,2.1922,2.2638,950083.9,1611676799999,2137902.411997,8190,460337.0,1036444.8,-0.01685052
1611676800000,2.2671,2.4399,2.228,2.4193,1031296.2,1611691199999,2433149.040715,7872,450397.5,1062365.0,0.06868981
1611691200000,2.4205,2.45,2.3459,2.409,759214.8,1611705599999,1817020.132668,6192,389891.9,933193.5,-0.00425743
1611705600000,2.4094,2.4135,2.2984,2.2987,556795.6,1611719999999,1310327.250403,5474,286960.1,677612.5,-0.04578663
1611720000000,2.2984,2.3386,2.2654,2.3174,398174.7,1611734399999,913956.0069,4624,173479.7,399174.8,0.00813503
1611734400000,2.3124,2.4148,2.1925,2.3023,1162191.6,1611748799999,2679751.738954,8745,439559.1,1017585.3,-0.00651592
1611748800000,2.2975,2.3772,2.1751,2.341,844301.9,1611763199999,1924745.382251,8984,390071.1,888429.1,0.01680928
1611763200000,2.3438,2.45,2.3068,2.3934,957856.1,1611777599999,2283485.157098,8593,475869.6,1136218.9,0.0223836
1611777600000,2.3915,2.5561,2.3789,2.5323,1259591.5,1611791999999,3122294.066903,10184,708776.8,1756782.8,0.0580346
1611792000000,2.5323,2.8343,2.4848,2.7965,2126775.3,1611806399999,5721939.363435,16015,1247712.5,3358139.7,0.10433203
1611806400000,2.8004,2.82,2.6799,2.7549,1074055.3,1611820799999,2950516.686645,9754,542613.1,1491712.9,-0.01487574
1611820800000,2.7579,2.8478,2.67,2.8332,744627.6,1611835199999,2057231.354117,9155,391804.7,1084680.7,0.02842208
1611835200000,2.8326,2.99,2.7874,2.989,1619322.9,1611849599999,4671979.866334,10848,938858.1,2706696.5,0.05499082
1611849600000,2.989,3.4,2.9575,3.1913,4339868.4,1611863999999,13748563.889522,37130,2061551.5,6529965.8,0.0676815
1611864000000,3.19,3.36,3.1315,3.1607,1720153.1,1611878399999,5558171.762057,19649,885129.9,2861818.0,-0.00958857
1611878400000,3.1667,3.32,3.1634,3.1679,805048.0,1611892799999,2609827.358721,8301,408989.2,1324916.1,0.00227798
1611892800000,3.1677,3.2444,3.036,3.2191,1129619.4,1611907199999,3510787.44435,10325,554608.8,1724282.6,0.01616213
1611907200000,3.2126,3.3239,3.1002,3.2035,1504146.9,1611921599999,4829186.392655,12342,741419.8,2383290.0,-0.00484607
1611921600000,3.2035,3.291,3.0902,3.2675,920303.6,1611935999999,2924525.272339,7042,442886.9,1408135.9,0.01997815
1611936000000,3.2613,3.4,3.1496,3.2476,1274469.7,1611950399999,4206708.654243,8730,736264.4,2432052.3,-0.00609028
1611950400000,3.2528,3.6493,3.22,3.6329,1791210.6,1611964799999,6253969.252768,12168,1001263.7,3489606.5,0.11864146
1611964800000,3.6358,3.8363,3.511,3.549,862334.1,1611979199999,3188228.05577,7371,485204.2,1797015.7,-0.0230945
1611979200000,3.5553,3.9153,3.5485,3.9028,970787.8,1611993599999,3652357.355063,7113,501465.7,1884498.6,0.09969005
1611993600000,3.9007,3.9126,3.7,3.8095,1258554.5,1612007999999,4773713.910374,9216,607795.3,2307808.9,-0.02390591
1612008000000,3.8142,4.019,3.72,3.9277,1186615.1,1612022399999,4590569.912881,9320,671838.4,2600913.8,0.03102769
1612022400000,3.9265,3.955,3.6,3.8492,1710898.0,1612036799999,6417590.986759,12994,742188.4,2788511.0,-0.01998625
1612036800000,3.8548,3.9549,3.7591,3.8806,645265.1,1612051199999,2487367.317346,5912,338806.8,1306623.6,0.00815754
1612051200000,3.8797,4.0386,3.8478,3.8666,922128.7,1612065599999,3635376.399144,8010,408294.7,1613393.4,-0.00360769
1612065600000,3.8756,3.9109,3.6379,3.6541,758509.4,1612079999999,2834529.869974,5441,286828.3,1073662.9,-0.05495784
1612080000000,3.6541,3.89,3.6281,3.8617,693626.2,1612094399999,2624581.589536,5729,408726.9,1546452.8,0.0568129
1612094400000,3.8608,3.8608,3.4132,3.5167,1355111.0,1612108799999,4927775.741314,9857,614659.7,2227126.3,-0.08933889
1612108800000,3.516,3.5949,3.3623,3.499,1422339.9,1612123199999,4948444.663918,10651,563492.0,1962137.4,-0.00503313
1612123200000,3.499,3.661,3.3996,3.611,796875.2,1612137599999,2789063.848004,6929,354070.1,1236971.5,0.03200915
1612137600000,3.6112,3.6616,3.4063,3.6068,976037.0,1612151999999,3448242.791213,7852,487721.4,1725901.9,-0.00116311
1612152000000,3.6119,3.6718,3.4,3.6312,645930.6,1612166399999,2311645.110002,6180,297276.8,1064891.1,0.006765
1612166400000,3.6366,3.9806,3.5384,3.8716,1431244.8,1612180799999,5421035.331653,10675,658425.3,2491178.3,0.06620401
1612180800000,3.8677,3.8853,3.5,3.6907,1219191.8,1612195199999,4494055.986318,10620,509581.1,1887685.0,-0.04672487
1612195200000,3.6907,4.299,3.6906,4.2069,2108429.2,1612209599999,8543567.917182,20283,1208818.5,4887909.5,0.13986507
1612209600000,4.2037,4.2106,3.9769,4.1797,948135.4,1612223999999,3876919.580379,10167,461403.3,1889401.6,-0.00646557
1612224000000,4.1705,4.2604,3.83,3.9383,1019284.3,1612238399999,4081490.17842,8637,436807.1,1753998.6,-0.05775534
1612238400000,3.9383,4.1146,3.8792,4.0382,662178.9,1612252799999,2637802.518791,6035,411896.3,1644237.7,0.02536627
1612252800000,4.0382,4.1407,3.9353,3.9469,585930.2,1612267199999,2360713.604921,5857,247460.7,996446.6,-0.02260908
1612267200000,3.9497,3.9531,3.7641,3.8231,758616.7,1612281599999,2944932.370659,7154,301689.9,1173643.8,-0.03136639
1612281600000,3.8256,3.8391,3.6291,3.7232,1566203.5,1612295999999,5814879.709591,17096,699052.7,2595707.7,-0.02613063
1612296000000,3.7171,3.8371,3.6473,3.792,900317.5,1612310399999,3359626.349074,12671,420355.5,1572227.5,0.01847873
1612310400000,3.7922,3.839,3.7189,3.7369,528244.4,1612324799999,1989468.702415,6146,273209.7,1029089.8,-0.01453059
1612324800000,3.7369,3.7702,3.6,3.7365,494014.5,1612339199999,1836659.471681,5094,208802.4,778562.5,-0.00010704
1612339200000,3.7365,3.8332,3.6641,3.7995,743044.4,1612353599999,2794308.065255,7307,402125.5,1513690.1,0.0168607
1612353600000,3.8025,3.8997,3.7658,3.8548,638468.7,1612367999999,2445423.06781,7146,300298.6,1150618.1,0.01455455
1612368000000,3.8593,3.8747,3.7595,3.7826,606660.2,1612382399999,2317708.662179,5669,294413.6,1125841.1,-0.0187299
1612382400000,3.7868,3.8217,3.6933,3.7225,607774.8,1612396799999,2287730.709689,5651,314427.6,1185638.0,-0.01588854
1612396800000,3.7228,3.7338,3.54,3.6943,1157684.0,1612411199999,4236680.725385,11976,599194.2,2194395.8,-0.00757555
1612411200000,3.6937,3.8403,3.66,3.7549,603201.9,1612425599999,2274373.413522,6553,283468.8,1070014.4,0.01640365
1612425600000,3.7542,3.9934,3.58,3.8929,1285943.8,1612439999999,4917767.332506,11615,657676.6,2521132.4,0.03675198
1612440000000,3.8917,4.0167,3.7118,3.7969,747291.2,1612454399999,2903306.743001,8285,357535.6,1393251.4,-0.02466028
1612454400000,3.8012,4.1522,3.7693,4.1522,874328.7,1612468799999,3478383.105528,9058,563737.9,2244403.6,0.09357634
1612468800000,4.1503,4.2,3.8596,3.8958,884908.2,1612483199999,3540930.29521,9887,462982.0,1850902.6,-0.0617504
1612483200000,3.8959,4.1491,3.87,4.095,473959.3,1612497599999,1901344.774677,6875,247114.4,992702.6,0.05113199
1612497600000,4.095,4.1899,4.0,4.1593,646070.1,1612511999999,2646732.833645,7152,284703.6,1165082.6,0.01570208
1612512000000,4.1655,4.329,4.0745,4.0917,870661.4,1612526399999,3644491.673619,9365,492683.9,2065468.9,-0.01625273
1612526400000,4.0968,4.1238,3.9,3.9624,1485742.4,1612540799999,5917861.607629,14043,708063.8,2817964.7,-0.03160056
1612540800000,3.9702,4.0361,3.815,4.0052,1590941.9,1612555199999,6288350.522976,16520,809771.0,3206137.4,0.01080153
1612555200000,4.0064,4.022,3.8924,3.965,792905.5,1612569599999,3146570.049391,7864,409871.5,1628355.8,-0.01003695
1612569600000,3.9641,4.0053,3.2746,3.6503,2398228.1,1612583999999,8791962.886741,25352,1016894.7,3727656.8,-0.07936948
1612584000000,3.6442,3.6503,3.53,3.6084,749728.9,1612598399999,2688710.879765,8994,325127.8,1166932.7,-0.01147851
1612598400000,3.6053,3.7375,3.4,3.4452,1420425.9,1612612799999,5080518.99769,14416,587011.6,2108612.6,-0.0452278
1612612800000,3.449,3.5999,3.4194,3.5331,698676.1,1612627199999,2457159.479246,8102,328621.3,1157311.9,0.02551376
1612627200000,3.5361,3.6937,3.5089,3.691,529118.3,1612641599999,1909752.149652,6990,276671.9,998399.5,0.04469163
1612641600000,3.691,3.6979,3.4514,3.5737,766527.4,1612655999999,2731517.576546,6807,337562.6,1202254.8,-0.03178001
1612656000000,3.5675,3.6089,3.3,3.3187,906435.9,1612670399999,3087619.451415,10392,378244.6,1284474.9,-0.07135462
1612670400000,3.3167,3.3458,3.1736,3.3398,1391013.4,1612684799999,4544360.928764,12155,690968.0,2260258.5,0.00635791
1612684800000,3.3393,3.5349,3.3388,3.4567,901109.0,1612699199999,3085135.0826,8405,444110.1,1519251.9,0.0350021
1612699200000,3.4508,3.4821,3.1003,3.1801,1108041.7,1612713599999,3643089.516728,9998,543997.3,1785299.3,-0.08001851
1612713600000,3.1824,3.92,3.0164,3.7285,3930732.5,1612727999999,13630112.960083,33168,1907996.1,6621212.2,0.17244741
1612728000000,3.7381,3.9243,3.48,3.79,1677042.7,1612742399999,6189685.375894,21690,815577.1,3016691.1,0.01649457
1612742400000,3.7904,3.8146,3.5233,3.6013,664891.8,1612756799999,2429303.665914,7612,267172.0,980178.4,-0.04978892
1612756800000,3.5911,3.9712,3.5877,3.9134,837316.1,1612771199999,3201411.625585,9778,467673.4,1788941.6,0.08666315
1612771200000,3.9184,4.205,3.8961,4.1772,1885942.8,1612785599999,7700253.892751,18394,1072841.7,4382346.9,0.06740941
1612785600000,4.18,4.4375,3.9784,4.3211,2794522.6,1612799999999,11768589.615461,28376,1527327.5,6441605.8,0.03444891
1612800000000,4.322,4.51,4.2049,4.3963,1491319.9,1612814399999,6533783.855731,14796,863802.0,3793110.6,0.01740298
1612814400000,4.39,4.62,4.3311,4.5946,1104862.1,1612828799999,4961569.556234,10929,516906.2,2323567.7,0.04510611
1612828800000,4.598,4.75,4.3506,4.4464,920744.1,1612843199999,4178783.729778,8789,371058.1,1689250.3,-0.03225526
1612843200000,4.4586,4.6984,4.4264,4.4958,717594.2,1612857599999,3284082.443426,8486,355498.9,1628644.6,0.01111011
1612857600000,4.4947,4.8,4.4456,4.4939,1187071.9,1612871999999,5460194.028609,13277,673976.8,3101496.6,-0.00042262
1612872000000,4.4923,4.5499,4.3099,4.5278,868602.4,1612886399999,3872998.166022,8328,503236.4,2246158.7,0.00754356
1612886400000,4.5224,4.64,4.3987,4.5557,921762.8,1612900799999,4190848.935867,7992,554975.3,2526627.2,0.00616193
1612900800000,4.5567,4.69,4.5222,4.58,620385.6,1612915199999,2854011.274247,6748,323838.8,1494330.6,0.00533398
1612915200000,4.58,4.8758,4.58,4.6771,901922.7,1612929599999,4266872.769271,11318,537899.4,2543962.5,0.02120087
1612929600000,4.6868,4.8199,4.5,4.8114,647264.3,1612943999999,3050599.783824,9165,320632.9,1511607.0,0.02871437
1612944000000,4.8148,5.0144,4.6945,4.7996,1018118.1,1612958399999,4972456.658325,12704,583960.7,2856142.4,-0.00245251
1612958400000,4.7951,4.8071,4.18,4.3224,1915329.5,1612972799999,8560484.521755,21090,883216.6,3958515.8,-0.09942495
1612972800000,4.3225,4.5875,4.2702,4.4759,903549.1,1612987199999,3981478.21272,10684,442917.3,1952042.8,0.03551268
1612987200000,4.4701,4.508,4.3067,4.465,543457.5,1613001599999,2406207.614131,6679,257521.4,1141110.7,-0.00243526
1613001600000,4.465,4.525,4.3188,4.4747,317388.8,1613014857765,1405924.273376,3796,172763.1,765846.3,0.00217245
1613016000000,4.4724,4.5875,4.45,4.5428,387930.3,1613030399999,1758890.249446,5512,191016.3,866462.4,0.0152189
1613030400000,4.5429,4.6293,4.486,4.5433,784435.0,1613044799999,3577945.856091,10146,409105.9,1866641.5,0.00011006
1613044800000,4.5467,4.6978,4.5,4.6488,660054.3,1613059199999,3055689.246314,9414,325685.8,1509215.9,0.02322101
1613059200000,4.6554,4.6899,4.49,4.5667,843192.5,1613073599999,3855385.717233,10189,386387.0,1769975.2,-0.01766047
1613073600000,4.5572,4.6082,4.4,4.5058,660906.1,1613087999999,2967972.219467,8355,335582.4,1507780.1,-0.01333567
1613088000000,4.5072,4.5454,4.195,4.2416,950959.2,1613102399999,4157312.507774,10405,449799.7,1967935.9,-0.05863554
1613102400000,4.241,4.3995,4.1041,4.3875,913632.5,1613116799999,3900569.18681,9572,483533.9,2067612.7,0.0343974
1613116800000,4.3984,4.4143,4.2608,4.3227,704904.0,1613131199999,3072418.043842,6548,350103.8,1526435.4,-0.01476923
1613131200000,4.3233,4.35,4.1041,4.2233,1007700.4,1613145599999,4279327.847554,10057,476315.1,2022142.0,-0.02299489
1613145600000,4.2256,4.3171,4.2011,4.266,891396.9,1613159999999,3794260.696017,9846,402235.8,1713405.5,0.01011058
1613160000000,4.2557,4.41,4.2398,4.295,828721.9,1613174399999,3594986.701807,8228,440915.5,1913815.3,0.00679794
1613174400000,4.295,4.3627,4.198,4.3375,1081000.2,1613188799999,4610069.315841,10138,517255.0,2207732.9,0.00989523
1613188800000,4.3386,4.3745,4.2,4.2,685690.3,1613203199999,2945664.749209,8734,319500.2,1374479.5,-0.03170029
1613203200000,4.2038,4.2929,3.9,4.1138,1751729.1,1613217599999,7205458.071184,17233,781939.4,3219061.9,-0.02052381
1613217600000,4.1102,4.1848,3.919,4.0731,1437756.4,1613231999999,5854265.595182,17878,579866.2,2366267.5,-0.00989353
1613232000000,4.0731,4.158,4.0107,4.1291,747698.6,1613246399999,3063905.227733,6941,412923.1,1693272.8,0.01374874
1613246400000,4.137,4.45,4.07,4.397,1534238.4,1613260799999,6560252.603447,11478,743975.4,3172452.8,0.06488097
1613260800000,4.397,4.5303,4.2934,4.2942,1248842.0,1613275199999,5553336.214013,10819,553937.3,2465674.7,-0.02337958
1613275200000,4.2983,4.424,4.27,4.3596,664251.1,1613289599999,2889347.460536,6307,321773.9,1398939.1,0.01522984
1613289600000,4.3629,4.4024,4.27,4.3084,518200.0,1613303999999,2246524.281751,5651,251032.9,1088506.2,-0.0117442
1613304000000,4.3029,4.3442,3.8498,3.9432,1328273.9,1613318399999,5408759.575815,13126,521292.5,2123083.1,-0.08476465
1613318400000,3.9471,4.0678,3.9073,4.0336,791044.1,1613332799999,3170403.919517,6046,368813.9,1476489.2,0.02292554
1613332800000,4.0336,4.1323,3.9518,3.9642,489035.8,1613347199999,1994871.915506,3762,227415.4,928224.0,-0.01720547
1613347200000,3.9677,4.0366,3.3388,3.8264,2337702.4,1613361599999,8592889.12714,20172,999141.3,3675496.0,-0.03476111
1613361600000,3.8063,3.9668,3.56,3.9355,815001.2,1613375999999,3054939.80395,9151,447019.3,1675466.8,0.02851244
1613376000000,3.9336,4.3,3.8792,4.1488,1057717.7,1613390399999,4265904.132909,9594,582914.6,2351068.1,0.05419896
1613390400000,4.1434,4.315,3.9972,4.191,778363.5,1613404799999,3224843.44266,8454,341457.7,1418242.6,0.01017162
1613404800000,4.1931,4.3752,4.1613,4.3326,825933.5,1613419199999,3538370.537039,7797,437487.2,1873138.0,0.03378669
1613419200000,4.3291,4.3332,3.8422,3.8825,1310957.2,1613433599999,5296628.879083,10080,634931.8,2574638.9,-0.10388681
1613433600000,3.8891,4.1999,3.8,4.1761,1023716.9,1613447999999,4146801.738747,8359,397943.5,1614522.0,0.07562138
1613448000000,4.169,4.169,4.0001,4.0572,556395.2,1613462399999,2268034.270563,4518,264222.9,1077734.2,-0.02847154
1613462400000,4.0563,4.16,3.9521,3.9699,609028.1,1613476799999,2484124.54128,5161,300313.0,1227276.2,-0.0215173
1613476800000,3.9652,4.02,3.7801,3.8475,1232357.6,1613491199999,4803599.510183,9336,637685.7,2485864.9,-0.03083201
1613491200000,3.8474,3.865,3.632,3.7737,1211950.4,1613505599999,4541857.282418,8974,603429.6,2260726.3,-0.01918129
1613505600000,3.7644,3.9265,3.68,3.925,569452.5,1613519999999,2171140.996288,4408,226494.1,865342.4,0.04009328
1613520000000,3.9275,3.9347,3.75,3.7668,355204.2,1613534399999,1361624.628666,3378,156282.0,599849.7,-0.04030573
1613534400000,3.7792,3.7941,3.58,3.75,927472.2,1613548799999,3389347.360352,7454,416458.1,1523618.4,-0.00446002
1613548800000,3.7538,3.902,3.6969,3.8711,887872.2,1613563199999,3351528.182301,7624,440738.2,1665887.2,0.03229333
1613563200000,3.8632,3.9317,3.8011,3.8235,578984.1,1613577599999,2240173.317552,6133,296503.0,1148160.2,-0.01229625
1613577600000,3.8285,3.9326,3.7777,3.9326,469469.3,1613591999999,1811467.145489,5430,238347.8,920513.7,0.02853407
1613592000000,3.927,4.09,3.927,4.003,722043.7,1613606399999,2893480.525171,6270,333908.3,1338523.5,0.01790164
1613606400000,4.0135,4.1699,4.0063,4.0612,597496.0,1613620799999,2458087.398701,5250,363355.0,1494168.7,0.0145391
1613620800000,4.0614,4.1857,4.0252,4.1603,503804.5,1613635199999,2074774.63233,4102,274919.8,1132274.9,0.02440165
1613635200000,4.1602,4.287,4.047,4.0614,1072473.7,1613649599999,4449427.481828,8032,481514.6,1998828.6,-0.02377232
1613649600000,4.0614,4.1683,3.982,4.0291,706557.8,1613663999999,2865802.099871,6245,371828.6,1508429.1,-0.00795292
1613664000000,4.0292,4.1,3.9511,3.9799,442543.7,1613678399999,1773505.381572,4194,213665.8,857881.7,-0.01221116
1613678400000,3.9799,4.1311,3.956,3.978,528865.6,1613692799999,2126998.488059,4410,261826.3,1054529.6,-0.0004774
1613692800000,3.9816,4.1188,3.85,3.9324,927023.9,1613707199999,3690524.819235,7576,435082.0,1736716.4,-0.01146305
1613707200000,3.9334,4.0739,3.8718,4.0087,850481.6,1613721599999,3381141.047701,5947,395252.6,1572698.4,0.01940291
1613721600000,4.0088,4.0843,3.95,4.0612,677427.3,1613735999999,2725027.103115,5426,287818.9,1158506.9,0.01309652
1613736000000,4.0599,4.5,4.0238,4.2868,2134851.9,1613750399999,9203964.144508,17879,1062458.2,4571933.5,0.05555008
1613750400000,4.3,4.735,4.282,4.7316,1111163.4,1613764799999,5027921.441655,12713,644414.4,2919396.1,0.10376038
1613764800000,4.735,5.0,4.6726,4.78,1708102.8,1613779199999,8283681.401305,17700,1049401.7,5097894.8,0.0102291
1613779200000,4.78,4.8604,4.5155,4.6729,1358609.7,1613793599999,6376555.284895,13832,674342.2,3167667.3,-0.02240586
1613793600000,4.6702,5.105,4.6485,4.7911,1228555.6,1613807999999,6020815.604224,12678,631897.6,3098132.0,0.02529478
1613808000000,4.7852,5.4297,4.7852,5.1842,1805284.6,1613822399999,9264458.796592,17607,991701.5,5086714.1,0.08204796
1613822400000,5.1862,5.25,4.7724,4.8529,1489010.6,1613836799999,7442214.710439,14445,595982.2,2981525.5,-0.06390571
1613836800000,4.8672,5.77,4.62,5.2698,3677535.1,1613851199999,19657190.565791,30506,1954656.8,10458913.4,0.0859074
1613851200000,5.2803,5.37,4.5632,5.1145,2306385.2,1613865599999,11485143.289431,17734,1169630.4,5837302.9,-0.02946981
1613865600000,5.1081,5.2813,4.9533,5.0512,1318461.6,1613879999999,6748181.282797,12818,681627.3,3492968.3,-0.01237658
1613880000000,5.0552,5.0859,4.8,4.839,716234.8,1613894399999,3520600.926591,6443,414743.9,2039164.9,-0.04200982
1613894400000,4.8433,5.2,4.817,5.0496,614449.7,1613908799999,3099016.895061,7701,303765.8,1534282.0,0.04352139
1613908800000,5.0532,5.072,4.8869,4.9317,428529.3,1613923199999,2133229.50801,6219,207655.5,1034437.4,-0.02334838
1613923200000,4.9403,5.0,4.8436,4.9319,475995.8,1613937599999,2337948.35962,5214,260807.7,1281972.4,4.055e-05
1613937600000,4.9243,4.95,4.6,4.7749,1087458.1,1613951999999,5147383.949274,8713,482340.5,2285666.2,-0.03183357
1613952000000,4.7768,4.786,4.5021,4.52,560607.8,1613966399999,2594570.25955,6359,236675.0,1096797.9,-0.05338332
1613966400000,4.5067,4.637,4.35,4.5913,1232306.1,1613980799999,5539855.121781,9946,639158.7,2879403.0,0.01577434
1613980800000,4.5998,4.6261,4.18,4.3511,1698805.1,1613995199999,7461502.491192,14705,794386.6,3493045.9,-0.05231634
1613995200000,4.3509,4.4013,3.5,4.2025,3054702.2,1614009599999,12601947.05978,25807,1384302.3,5727566.0,-0.03415228
1614009600000,4.2192,4.4626,4.0397,4.4377,1567271.5,1614023999999,6688712.098883,13701,754549.4,3222414.8,0.05596669
1614024000000,4.4464,4.61,4.3917,4.4982,498831.1,1614038399999,2249761.468331,9050,232549.8,1050130.1,0.01363319
1614038400000,4.5107,4.53,4.192,4.2701,865857.3,1614052799999,3751785.22675,8919,420601.6,1821526.5,-0.05070917
1614052800000,4.2691,4.3279,3.8016,3.9034,2005060.4,1614067199999,8006624.853119,15291,979874.2,3915667.5,-0.08587621
1614067200000,3.8901,4.2,3.05,3.5141,4275526.6,1614081599999,15202062.044523,33518,2116986.1,7529068.5,-0.09973357
1614081600000,3.5047,4.3599,3.17,3.9695,2226697.6,1614095999999,8745309.373603,22361,1091349.6,4290020.6,0.12959221
1614096000000,3.9627,4.36,3.649,3.8479,1507158.0,1614110399999,6034353.51013,14949,762629.5,3074035.9,-0.03063358
1614110400000,3.8494,4.95,3.7756,4.8969,1451173.9,1614124799999,6588212.23516,18102,751316.5,3410474.5,0.27261623
1614124800000,4.8968,5.7,4.4384,5.4858,4007038.5,1614139199999,20689725.088296,35896,2202089.1,11423576.8,0.12025976
1614139200000,5.5075,5.5941,4.9401,5.2226,1690855.1,1614153599999,8737443.140117,19222,873966.9,4519098.6,-0.04797842
1614153600000,5.2226,5.2325,4.9002,4.9234,1355082.9,1614167999999,6891509.969214,18188,738554.6,3762468.5,-0.05728947
1614168000000,4.9184,5.0918,4.67,4.9601,1460434.7,1614182399999,7092805.17322,14574,705908.5,3444169.2,0.0074542
1614182400000,4.9726,5.3225,4.901,4.9058,1635923.4,1614196799999,8371141.230516,17662,814251.1,4184161.4,-0.01094736
1614196800000,4.9082,4.997,4.5689,4.9318,1081097.5,1614211199999,5181470.747835,10054,507677.8,2439854.5,0.00529985
1614211200000,4.9459,5.2,4.7836,4.8192,836369.0,1614225599999,4176761.571168,7213,456644.3,2280687.7,-0.02283142
1614225600000,4.8158,5.0293,4.7173,5.0202,633602.8,1614239999999,3090020.987094,5967,341914.8,1672615.7,0.04170817
1614240000000,5.0201,5.0692,4.6,5.0416,686239.4,1614254399999,3373304.090678,9329,310791.8,1531126.1,0.00426278
1614254400000,5.0487,5.292,5.0227,5.0664,1124427.0,1614268799999,5791241.810018,9613,589521.9,3036883.4,0.00491907
1614268800000,5.0749,5.2038,4.7912,4.9014,832181.4,1614283199999,4144717.085842,7097,376910.2,1880784.9,-0.0325675
1614283200000,4.8891,4.9,4.41,4.4455,1078239.5,1614297599999,5018154.102939,8615,432348.5,2016180.2,-0.09301424
1614297600000,4.4358,4.5294,4.213,4.421,984391.4,1614311999999,4286665.51677,8400,459842.2,2005801.6,-0.00551119
1614312000000,4.4209,4.5091,4.0,4.0769,923290.9,1614326399999,3880811.493716,7395,406955.2,1716297.1,-0.07783307
1614326400000,4.0793,4.5,4.0793,4.4231,1056446.8,1614340799999,4566987.506397,8654,525095.7,2272412.3,0.08491746
1614340800000,4.4369,4.7699,4.3186,4.7495,662009.3,1614355199999,3005106.184791,7483,353677.6,1608268.0,0.0737944
1614355200000,4.7557,4.9468,4.562,4.6422,671918.8,1614369599999,3214092.449663,7902,317173.9,1520465.0,-0.02259185
1614369600000,4.6501,4.6811,4.2301,4.406,900270.5,1614383999999,3967937.061355,6944,424662.6,1868248.6,-0.05088105
1614384000000,4.4043,4.7684,4.396,4.5845,755204.6,1614398399999,3471883.824146,7252,405182.8,1860931.4,0.04051294
1614398400000,4.591,4.8182,4.5102,4.6042,498156.2,1614412799999,2306776.864791,5366,269058.1,1246394.0,0.00429709
1614412800000,4.609,4.7828,4.4528,4.6163,414303.0,1614427199999,1888429.15467,4986,236153.8,1077799.4,0.00262804
1614427200000,4.6252,4.6999,4.4616,4.4893,410588.3,1614441599999,1882894.649638,4934,226402.9,1037155.5,-0.02751121
1614441600000,4.48,4.6874,4.45,4.6764,383254.5,1614455999999,1766263.880155,3632,198990.5,916494.9,0.04167688
1614456000000,4.6764,4.8124,4.4161,4.5189,685651.3,1614470399999,3177925.778872,7037,338141.5,1573640.6,-0.03367975
1614470400000,4.5185,4.5511,4.1201,4.1353,568132.8,1614484799999,2475249.058768,5938,241034.6,1050500.1,-0.08488792
1614484800000,4.1353,4.2307,4.0012,4.0906,773898.8,1614499199999,3176288.396609,5833,308248.5,1267776.1,-0.01080937
1614499200000,4.082,4.3843,4.0815,4.2899,549315.6,1614513599999,2331685.628458,4642,265321.8,1123912.7,0.04872146
1614513600000,4.297,4.3087,3.8905,3.9389,753434.6,1614527999999,3064789.064773,5802,382265.8,1554580.7,-0.08182009
1614528000000,3.9404,4.2236,3.8744,4.2235,781959.3,1614542399999,3142205.056341,7196,383446.7,1541220.2,0.07225367
1614542400000,4.216,4.4672,4.1913,4.35,641515.4,1614556799999,2795985.560789,5678,309358.0,1349170.9,0.02995146
1614556800000,4.358,4.73,4.3461,4.5915,649160.4,1614571199999,2968277.380376,6975,328925.0,1502257.3,0.05551724
1614571200000,4.6,4.6259,4.4314,4.5232,306481.5,1614585599999,1387798.686984,3493,130408.5,590342.4,-0.01487531
1614585600000,4.5172,4.9,4.5172,4.8639,569692.5,1614599999999,2709604.003051,5620,295142.6,1405001.1,0.07532278
1614600000000,4.8571,5.0758,4.7663,5.0727,630989.2,1614614399999,3085321.316883,6524,333365.8,1633963.7,0.04292851
1614614400000,5.0747,5.0844,4.7899,4.8238,728612.7,1614628799999,3590961.928336,6609,351806.1,1730558.5,-0.04906657
1614628800000,4.8238,5.21,4.7961,5.193,527338.1,1614643199999,2660545.976529,5314,339327.6,1718229.0,0.07653717
1614643200000,5.1983,5.4009,5.1671,5.2779,962803.2,1614657599999,5121910.981894,8254,575902.4,3063365.8,0.01634893
1614657600000,5.2788,5.3618,5.0769,5.1062,490424.4,1614671999999,2538078.512913,4725,260618.4,1346619.8,-0.03253188
1614672000000,5.1089,5.5469,5.1031,5.5002,1001047.7,1614686399999,5375857.543558,9183,578234.7,3111368.4,0.0771611
1614686400000,5.5086,5.699,5.3611,5.395,1197799.8,1614700799999,6630315.415285,12830,597722.2,3311464.3,-0.01912658
1614700800000,5.395,5.41,4.994,5.016,1063718.3,1614715199999,5512923.811457,11220,548651.2,2851226.2,-0.07025023
1614715200000,5.016,5.195,4.9119,5.1899,622023.7,1614729599999,3135828.749764,7226,284745.7,1435652.9,0.03466906
1614729600000,5.1817,5.3822,5.0848,5.3689,364658.0,1614743999999,1925219.944539,3648,195927.0,1035872.0,0.03449007
